Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
246,OK,8.5,30,51.5,30,8.5,0.110137678,0.061422344,0.0216370725,0.561087975,0.868225209,0.183695629
247,OK,8.5,32,49.5,32,8.5,0.113254405,0.0606971403,0.0222533264,0.576105041,0.864492225,0.177183447
248,OK,8.5,34,47.5,34,8.5,0.116583892,0.0601203475,0.0228123152,0.589858992,0.860603747,0.171247464
249,OK,8.5,36,45.5,36,8.5,0.120145692,0.0596878447,0.0233200633,0.602479077,0.856534196,0.165812465
250,OK,8.5,38,43.5,38,8.5,0.123963249,0.0593964983,0.0237818177,0.614077831,0.85225488,0.160813778
251,OK,8.5,40,41.5,40,8.5,0.128064498,0.0592444443,0.0242021101,0.624753197,0.847733335,0.156195459
252,OK,8.5,42,39.5,42,8.5,0.132482678,0.0592313289,0.0245848158,0.634590337,0.842932445,0.151908743
253,OK,8.5,44,37.5,44,8.5,0.137257431,0.0593585487,0.0249332036,0.643663188,0.837809298,0.147910727
254,OK,8.5,46,35.5,46,8.5,0.142436253,0.0596295271,0.025249974,0.652035745,0.832313699,0.144163228
255,OK,8.5,48,33.5,48,8.5,0.148076426,0.0600500649,0.0255372812,0.659763122,0.826386212,0.140631758
256,OK,8.5,50,31.5,50,8.5,0.154247617,0.0606288076,0.0257967365,0.66689237,0.819955556,0.137284586
257,OK,9,20,61,20,9,0.108351502,0.0599400281,0.0204329048,0.494132972,0.871215553,0.182125912
258,OK,9,22,59,22,9,0.109427288,0.0620456558,0.0204294685,0.50716634,0.870143202,0.186895907
259,OK,9,24,57,24,9,0.110541179,0.0639635361,0.0204258424,0.518315795,0.869032936,0.190968195
260,OK,9,26,55,26,9,0.111695666,0.0657353562,0.0204220111,0.527946358,0.86788228,0.19447736
261,OK,9,28,53,28,9,0.11413296,0.0654971738,0.020941403,0.543028975,0.864925591,0.189941281
262,OK,9,30,51,30,9,0.117269875,0.0645860713,0.0216204245,0.559433484,0.861109651,0.182786338
263,OK,9,32,49,32,9,0.120620714,0.0638357345,0.0222350046,0.574429151,0.857144229,0.176288866
264,OK,9,34,47,34,9,0.124203326,0.0632415002,0.0227919722,0.588163318,0.853004646,0.170361607
265,OK,9,36,45,36,9,0.128039397,0.0627993534,0.0232973115,0.600764353,0.848663231,0.164929823
266,OK,9,38,43,38,9,0.132154931,0.0625063368,0.0237562196,0.612344029,0.844088785,0.159929161
267,OK,9,40,41,40,9,0.136580938,0.0623608587,0.024173166,0.622999611,0.839245827,0.155303837
268,OK,9,42,39,42,9,0.141354364,0.0623629648,0.0245519488,0.632815636,0.834093612,0.151005107
269,OK,9,44,37,44,9,0.146519343,0.0625146115,0.0248957406,0.641865436,0.828584834,0.146989936
270,OK,9,46,35,46,9,0.152128847,0.0628199854,0.0252071209,0.650212395,0.822663942,0.143219841
271,OK,9,48,33,48,9,0.158246898,0.0632859097,0.0254880908,0.657910975,0.816264912,0.139659851
272,OK,9,50,31,50,9,0.164951537,0.0639223895,0.0257400663,0.665007502,0.809308286,0.136277518
273,OK,9.5,20,60.5,20,9.5,0.114756608,0.0627925199,0.0204114949,0.492767523,0.864831849,0.181418731
274,OK,9.5,22,58.5,22,9.5,0.115948914,0.0650130334,0.0204072583,0.505703632,0.863643778,0.186140107
275,OK,9.5,24,56.5,24,9.5,0.117185278,0.0670394795,0.0204027829,0.516762482,0.862411889,0.190166232
276,OK,9.5,26,54.5,26,9.5,0.118468698,0.0689155124,0.0203980484,0.526307667,0.861133201,0.193631012
277,OK,9.5,28,52.5,28,9.5,0.121107285,0.0686551739,0.0209230843,0.541434171,0.857969576,0.189000844
278,OK,9.5,30,50.5,30,9.5,0.124465434,0.0677132445,0.0216004446,0.557814654,0.853934063,0.181866169
279,OK,9.5,32,48.5,32,9.5,0.128055294,0.0669396327,0.0222130254,0.572788914,0.849731618,0.175382328
280,OK,9.5,34,46.5,34,9.5,0.131896563,0.0663297755,0.0227676186,0.586503273,0.845335751,0.169462681
281,OK,9.5,36,44.5,36,9.5,0.136013156,0.0658798017,0.0232701628,0.599085226,0.840716609,0.164032933
282,OK,9.5,38,42.5,38,9.5,0.140433753,0.0655869695,0.0237257989,0.610645791,0.83584037,0.159029009
283,OK,9.5,40,40.5,40,9.5,0.145192581,0.0654500065,0.024138927,0.621281553,0.830668408,0.15439526
284,OK,9.5,42,38.5,42,9.5,0.150330465,0.0654694106,0.0245132594,0.63107642,0.825156184,0.150082918
285,OK,9.5,44,36.5,44,9.5,0.15589624,0.0656477614,0.0248518613,0.640103112,0.819251798,0.146048764
286,OK,9.5,46,34.5,46,9.5,0.161948619,0.065990086,0.0251571777,0.648424393,0.812894093,0.142253959
287,OK,9.5,48,32.5,48,9.5,0.16855869,0.0665043273,0.0254310401,0.65609406,0.806010149,0.13866297
288,OK,9.5,50,30.5,50,9.5,0.175813283,0.0672019737,0.0256746475,0.663157691,0.798511934,0.135242539
289,OK,10,20,60,20,10,0.121195457,0.0656090558,0.0203876921,0.491432113,0.858416794,0.180702719
290,OK,10,22,58,22,10,0.122509745,0.0679441759,0.0203825556,0.504272514,0.857107641,0.18537474
291,OK,10,24,56,24,10,0.12387455,0.0700792516,0.0203771242,0.515242083,0.855748266,0.189353871
292,OK,10,26,54,26,10,0.125293444,0.072059887,0.020371371,0.524703016,0.854335122,0.192773314
293,OK,10,28,52,28,10,0.128139019,0.0717767697,0.0209017287,0.539873675,0.850959186,0.188050351
294,OK,10,30,50,30,10,0.131722628,0.0708059433,0.0215771239,0.556230132,0.846700177,0.180934867
295,OK,10,32,48,32,10,0.135556254,0.0700109254,0.0221873778,0.571182953,0.842256293,0.17446357
296,OK,10,34,46,34,10,0.139661521,0.0693872875,0.0227392408,0.584877454,0.837599157,0.168550403
297,OK,10,36,44,36,10,0.144064664,0.0689313394,0.023238601,0.597440266,0.832696648,0.163121484
298,OK,10,38,42,38,10,0.148797151,0.0686405963,0.0236905365,0.608981653,0.827512219,0.158112986
299,OK,10,40,40,40,10,0.153896556,0.0685141517,0.0240993713,0.619597521,0.822003971,0.153469351
300,OK,10,42,38,42,10,0.159407746,0.0685530107,0.0244687225,0.629371145,0.816123421,0.149141746
301,OK,10,44,36,44,10,0.165384454,0.0687604412,0.0248015374,0.63837463,0.809813888,0.14508672
302,OK,10,46,34,46,10,0.171891375,0.069142391,0.0251001134,0.646670106,0.803008378,0.141265014
303,OK,10,48,32,48,10,0.179006971,0.0697080233,0.0253660953,0.65431069,0.795626786,0.137640452
304,OK,10,50,30,50,10,0.18682724,0.070470439,0.0256004445,0.661341195,0.787572151,0.134178863
305,OK,10,30,50,30,10,0.131722628,0.0708059434,0.021577124,0.556230131,0.846700177,0.180934867
