Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
241,OK,8.5,20,67.75,20,8.5,0.100335894,0.0432953078,0.0258184779,0.673672201,0.873845603,0.143554419
242,OK,8.5,22,65.75,22,8.5,0.102725288,0.0417013145,0.0264982289,0.692679048,0.870776458,0.136516071
243,OK,8.5,24,63.75,24,8.5,0.105241477,0.0404249078,0.0270653856,0.708917358,0.867693111,0.130576567
244,OK,8.5,26,61.75,26,8.5,0.107893057,0.0394109985,0.0275437431,0.72291104,0.864563174,0.125500893
245,OK,8.5,28,59.75,28,8.5,0.110690478,0.0386167547,0.0279511686,0.735065214,0.861358327,0.121113161
246,OK,8.5,30,57.75,30,8.5,0.11364599,0.0380089694,0.0283011943,0.745696129,0.858052788,0.117279753
247,OK,8.5,32,55.75,32,8.5,0.116773716,0.0375619439,0.0286041617,0.755053053,0.854622094,0.113897666
248,OK,8.5,34,53.75,34,8.5,0.120089829,0.0372558554,0.0288680411,0.763334334,0.851042101,0.110886363
249,OK,8.5,36,51.75,36,8.5,0.123612822,0.0370755248,0.0290990179,0.770699224,0.84728813,0.108181998
250,OK,8.5,38,49.75,38,8.5,0.12736387,0.0370095,0.0293019157,0.777276652,0.843334182,0.105733258
251,OK,8.5,40,47.75,40,8.5,0.131367293,0.0370493832,0.0294805003,0.783171788,0.839152173,0.103498335
252,OK,8.5,42,45.75,42,8.5,0.135651141,0.0371893488,0.0296376994,0.788470985,0.834711124,0.10144268
253,OK,8.5,44,43.75,44,8.5,0.140247933,0.0374258109,0.0297757601,0.793245532,0.829976268,0.0995373089
254,OK,8.5,46,41.75,46,8.5,0.145195591,0.037757215,0.0298963595,0.797554521,0.824908009,0.0977574953
255,OK,8.5,48,39.75,48,8.5,0.150538621,0.0381839369,0.0300006771,0.801447054,0.819460658,0.0960817456
256,OK,8.5,50,37.75,50,8.5,0.156329639,0.0387082825,0.0300894373,0.80496393,0.813580876,0.0944909594
257,OK,9,20,67.25,20,9,0.106427189,0.0454539383,0.0258118338,0.672350861,0.867760948,0.143005496
258,OK,9,22,65.25,22,9,0.10897251,0.0437833528,0.0264907638,0.691384555,0.864536696,0.135982929
259,OK,9,24,63.25,24,9,0.111654066,0.0424452102,0.0270568392,0.707647384,0.861289065,0.13005321
260,OK,9,26,61.25,26,9,0.114481134,0.0413820564,0.0275338565,0.721662679,0.857984979,0.124982758
261,OK,9,28,59.25,28,9,0.117465,0.0405491851,0.0279396771,0.733835373,0.854595292,0.120596636
262,OK,9,30,57.25,30,9,0.120618901,0.0399119186,0.0282878195,0.744481723,0.851093247,0.11676185
263,OK,9,32,55.25,32,9,0.123958111,0.0394434181,0.0285886065,0.7538511,0.847453248,0.113375813
264,OK,9,34,53.25,34,9,0.127500139,0.0391229873,0.0288499814,0.762141989,0.843649844,0.110358248
265,OK,9,36,51.25,36,9,0.131265023,0.0389347935,0.0290780959,0.769513779,0.839656845,0.107645458
266,OK,9,38,49.25,38,9,0.135275724,0.0388669143,0.0292777313,0.776095527,0.835446506,0.105186193
267,OK,9,40,47.25,40,9,0.139558642,0.0389106395,0.0294526019,0.781992502,0.830988716,0.102938637
268,OK,9,42,45.25,42,9,0.144144251,0.0390599719,0.0296055722,0.787291127,0.826250133,0.100868168
269,OK,9,44,43.25,44,9,0.149067916,0.039311286,0.0297388132,0.792062731,0.821193224,0.0989456634
270,OK,9,46,41.25,46,9,0.154370914,0.0396631175,0.0298539082,0.796366409,0.815775128,0.0971461954
271,OK,9,48,39.25,48,9,0.160101739,0.0401160675,0.0299519226,0.800251225,0.809946285,0.0954479942
272,OK,9,50,37.25,50,9,0.166317775,0.040672816,0.0300334405,0.803757898,0.803648727,0.0938315958
273,OK,9.5,20,66.75,20,9.5,0.112535295,0.047581535,0.0258022785,0.671060707,0.861662392,0.142451379
274,OK,9.5,22,64.75,22,9.5,0.115237829,0.0458359675,0.0264801401,0.690120417,0.858281996,0.135444443
275,OK,9.5,24,62.75,24,9.5,0.118086195,0.0444373961,0.0270448836,0.70640709,0.854868885,0.129524362
276,OK,9.5,26,60.75,26,9.5,0.121090365,0.0433260755,0.0275203032,0.720443466,0.851389295,0.12445897
277,OK,9.5,28,58.75,28,9.5,0.124262476,0.0424554789,0.0279242507,0.732634273,0.847813236,0.120074265
278,OK,9.5,30,56.75,30,9.5,0.127616771,0.0417895016,0.028270229,0.743295762,0.844112961,0.116237877
279,OK,9.5,32,54.75,32,9.5,0.131169701,0.0413001978,0.0285685374,0.752677392,0.840261722,0.112847622
280,OK,9.5,34,52.75,34,9.5,0.134940134,0.0409660263,0.0288270895,0.760977773,0.836232735,0.109823478
281,OK,9.5,36,50.75,36,9.5,0.138949686,0.0407705246,0.0290519995,0.768356425,0.831998272,0.10710189
282,OK,9.5,38,48.75,38,9.5,0.143223144,0.040701322,0.0292480023,0.774942519,0.827528809,0.104631663
283,OK,9.5,40,46.75,40,9.5,0.147789029,0.0407494169,0.0294187559,0.780841418,0.822792167,0.102370963
284,OK,9.5,42,44.75,42,9.5,0.152680293,0.0409086621,0.0295670566,0.786139613,0.817752599,0.10028508
285,OK,9.5,44,42.75,44,9.5,0.157935207,0.0411754152,0.0296949926,0.790908462,0.812369746,0.0983447423
286,OK,9.5,46,40.75,46,9.5,0.163598475,0.0415483276,0.0298040467,0.79520706,0.806597419,0.0965247998
287,OK,9.5,48,38.75,48,9.5,0.169722663,0.0420282557,0.0298951617,0.799084431,0.800382112,0.094803183
288,OK,9.5,50,36.75,50,9.5,0.176370024,0.042618289,0.0299687713,0.802581207,0.793661136,0.0931600352
289,OK,10,20,66.25,20,10,0.118659638,0.0496797078,0.025789837,0.669800446,0.855550484,0.141892006
290,OK,10,22,64.25,22,10,0.121520614,0.0478607336,0.0264663851,0.688885345,0.852012959,0.134900551
291,OK,10,24,62.25,24,10,0.124537168,0.0464030214,0.0270295481,0.70519519,0.848433242,0.128989955
292,OK,10,26,60.25,26,10,0.127719979,0.0452446047,0.0275031148,0.719252111,0.844776864,0.123929455
293,OK,10,28,58.25,28,10,0.131082048,0.0443371894,0.0279049238,0.731460616,0.841012985,0.11954597
294,OK,10,30,56.25,30,10,0.134638645,0.0436432854,0.0282484595,0.742136932,0.837112851,0.115707746
295,OK,10,32,54.25,32,10,0.138407414,0.0431338726,0.0285439947,0.751530595,0.833048544,0.112312994
296,OK,10,34,52.25,34,10,0.142408614,0.0427865924,0.0287994095,0.759840327,0.828791928,0.109281943
297,OK,10,36,50.25,36,10,0.146665461,0.0425843767,0.029020777,0.76722577,0.824313711,0.10655117
298,OK,10,38,48.25,38,10,0.151204607,0.0425144285,0.029212782,0.773816201,0.819582558,0.104069529
299,OK,10,40,46.25,40,10,0.156056732,0.0425674761,0.0293790214,0.779717072,0.81456419,0.101795153
300,OK,10,42,44.25,42,10,0.161257313,0.0427372439,0.0295222187,0.78501493,0.809220408,0.0996932378
301,OK,10,44,42.25,44,10,0.166847579,0.0430200964,0.0296443732,0.789781163,0.803507983,0.0977343415
302,OK,10,46,40.25,46,10,0.172875727,0.0434148271,0.0297468604,0.794074858,0.797377343,0.0958930748
303,OK,10,48,38.25,48,10,0.179398468,0.0439225784,0.0298304926,0.797944992,0.790770964,0.0941470438
304,OK,10,50,36.25,50,10,0.18648301,0.044546886,0.0298955438,0.801432108,0.783621364,0.0924759682
