Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
113,OK,4.5,20,75.5,20,4.5,0.0532258979,0.00966039526,0.0327450693,0.918550508,0.914029033,0.0717890965
114,OK,4.5,22,73.5,22,4.5,0.0544226508,0.00985454354,0.0327523967,0.918413069,0.912824952,0.0717323876
115,OK,4.5,24,71.5,24,4.5,0.0556765456,0.0100570517,0.0327598877,0.918269996,0.911563567,0.0716729524
116,OK,4.5,26,69.5,26,4.5,0.0569919068,0.0102684974,0.0327675417,0.91812092,0.910240552,0.0716105827
117,OK,4.5,28,67.5,28,4.5,0.0583735181,0.0104895151,0.0327753568,0.917965437,0.908851125,0.0715450484
118,OK,4.5,30,65.5,30,4.5,0.0598266862,0.0107208037,0.0327833288,0.917803103,0.907389985,0.0714760935
119,OK,4.5,32,63.5,32,4.5,0.0613573156,0.0109631347,0.0327914519,0.917633432,0.905851232,0.0714034331
120,OK,4.5,34,61.5,34,4.5,0.0629719975,0.0112173626,0.0327997174,0.917455889,0.904228285,0.0713267489
121,OK,4.5,36,59.5,36,4.5,0.0646781142,0.0114844369,0.0328081131,0.917269879,0.902513773,0.0712456837
122,OK,4.5,38,57.5,38,4.5,0.066483965,0.0117654161,0.0328166227,0.917074748,0.900699412,0.0711598354
123,OK,4.5,40,55.5,40,4.5,0.0683989156,0.0120614846,0.0328252242,0.916869766,0.89877586,0.0710687496
124,OK,4.5,42,53.5,42,4.5,0.07043358,0.0123739724,0.0328338892,0.916654117,0.896732531,0.0709719104
125,OK,4.5,44,51.5,44,4.5,0.0726000401,0.0127043801,0.0328425804,0.91642689,0.89455738,0.0708687295
126,OK,4.5,46,49.5,46,4.5,0.0749121152,0.0130544075,0.0328512494,0.91618706,0.892236635,0.0707585325
127,OK,4.5,48,47.5,48,4.5,0.0773856943,0.0134259902,0.0328598341,0.915933468,0.889754472,0.0706405423
128,OK,4.5,50,45.5,50,4.5,0.0800391479,0.0138213433,0.032868254,0.915664798,0.887092598,0.0705138582
129,OK,5,20,75,20,5,0.0591737703,0.0106170328,0.032779778,0.917875889,0.908046452,0.0715070786
130,OK,5,22,73,22,5,0.0605102481,0.010829188,0.0327869911,0.917727164,0.906702761,0.071443648
131,OK,5,24,71,24,5,0.0619109979,0.0110504727,0.0327943213,0.917572386,0.905294681,0.0713771417
132,OK,5,26,69,26,5,0.0633809265,0.0112815202,0.0328017614,0.917411157,0.903817312,0.0713073225
133,OK,5,28,67,28,5,0.0649254668,0.0115230266,0.0328093016,0.917243046,0.902265232,0.0712339275
134,OK,5,30,65,30,5,0.066550651,0.0117757588,0.0328169295,0.917067577,0.900632419,0.0711566643
135,OK,5,32,63,32,5,0.0682631981,0.0120405646,0.0328246289,0.916884229,0.898912173,0.0710752069
136,OK,5,34,61,34,5,0.0700706163,0.0123183837,0.0328323792,0.916692426,0.897097004,0.0709891901
137,OK,5,36,59,36,5,0.0719813248,0.0126102612,0.0328401545,0.916491535,0.895178521,0.0708982041
138,OK,5,38,57,38,5,0.0740047998,0.0129173631,0.0328479219,0.91628085,0.893147278,0.0708017866
139,OK,5,40,55,40,5,0.0761517492,0.0132409961,0.0328556406,0.91605959,0.89099261,0.0706994143
140,OK,5,42,53,42,5,0.0784343243,0.0135826292,0.0328632589,0.915826879,0.888702417,0.0705904918
141,OK,5,44,51,44,5,0.0808663774,0.0139439218,0.0328707126,0.915581739,0.88626291,0.070474339
142,OK,5,46,49,46,5,0.0834637772,0.014326757,0.0328779206,0.915323069,0.883658302,0.0703501744
143,OK,5,48,47,48,5,0.0862447992,0.0147332823,0.0328847812,0.915049622,0.88087042,0.0702170957
144,OK,5,50,45,50,5,0.0892306109,0.0151659604,0.0328911664,0.914759985,0.877878223,0.0700740541
145,OK,5.5,20,74.5,20,5.5,0.065127474,0.0115545175,0.0328102665,0.917221157,0.902062259,0.0712243259
146,OK,5.5,22,72.5,22,5.5,0.0666048021,0.0117841557,0.0328171784,0.917061755,0.90057802,0.0711540893
147,OK,5.5,24,70.5,24,5.5,0.068153658,0.0120236728,0.0328241469,0.916895909,0.899022195,0.0710804184
148,OK,5.5,26,68.5,26,5.5,0.0697795467,0.012273757,0.0328311572,0.916723197,0.897389296,0.0710030457
149,OK,5.5,28,66.5,28,5.5,0.0714885683,0.0125351653,0.0328381904,0.916543161,0.895673241,0.070921674
150,OK,5.5,30,64.5,30,5.5,0.073287502,0.0128087323,0.0328452233,0.916355295,0.893867275,0.0708359729
151,OK,5.5,32,62.5,32,5.5,0.0751839057,0.0130953812,0.0328522275,0.916159046,0.891963867,0.0707455729
152,OK,5.5,34,60.5,34,5.5,0.077186233,0.0133961363,0.0328591682,0.915953803,0.889954599,0.0706500604
153,OK,5.5,36,58.5,36,5.5,0.0793039736,0.0137121378,0.0328660027,0.915738892,0.887830024,0.0705489698
154,OK,5.5,38,56.5,38,5.5,0.0815478197,0.0140446597,0.0328726787,0.915513565,0.885579502,0.0704417753
155,OK,5.5,40,54.5,40,5.5,0.0839298674,0.0143951304,0.0328791321,0.915276989,0.883191,0.0703278808
156,OK,5.5,42,52.5,42,5.5,0.0864638602,0.0147651587,0.0328852842,0.915028234,0.880650856,0.070206607
157,OK,5.5,44,50.5,44,5.5,0.0891654856,0.0151565641,0.0328910379,0.91476626,0.877943476,0.0700771759
158,OK,5.5,46,48.5,46,5.5,0.0920527398,0.0155714146,0.0328962735,0.914489893,0.875050987,0.0699386925
159,OK,5.5,48,46.5,48,5.5,0.0951463785,0.0160120726,0.0329008423,0.914197807,0.871952779,0.0697901203
160,OK,5.5,50,44.5,50,5.5,0.0984704796,0.0164812524,0.0329045593,0.913888495,0.868624961,0.0696302522
161,OK,6,20,74,20,6,0.0710867956,0.0124738446,0.0328365674,0.916585348,0.896076637,0.0709408076
162,OK,6,22,72,22,6,0.0727060469,0.0127204866,0.0328429916,0.916415834,0.894450961,0.0708636789
163,OK,6,24,70,24,6,0.0744042004,0.01297774,0.0328493986,0.916239512,0.892746401,0.0707827478
164,OK,6,26,68,26,6,0.0761873738,0.0132463472,0.0328557642,0.916055938,0.890956862,0.070697715
165,OK,6,28,66,28,6,0.0780623517,0.0135271256,0.0328620587,0.915864626,0.88907559,0.070608248
166,OK,6,30,64,30,6,0.0800366797,0.0138209771,0.0328682466,0.915665047,0.887095074,0.0705139761
167,OK,6,32,62,32,6,0.0821187775,0.0141289002,0.0328742849,0.915456615,0.885006938,0.070414485
168,OK,6,34,60,34,6,0.0843180708,0.0144520035,0.0328801222,0.915238687,0.882801807,0.0703093096
169,OK,6,36,58,36,6,0.0866451502,0.0147915229,0.0328856962,0.915010551,0.880469154,0.070197926
170,OK,6,38,56,38,6,0.0891119604,0.01514884,0.0328909319,0.914771418,0.877997108,0.0700797416
171,OK,6,40,54,40,6,0.091732028,0.0155255066,0.0328957383,0.91452041,0.875372234,0.0699540833
172,OK,6,42,52,42,6,0.094520739,0.015923272,0.0329000049,0.914256545,0.872579256,0.0698201829
173,OK,6,44,50,44,6,0.0974956758,0.016344118,0.0329035968,0.913978723,0.869600727,0.0696771591
174,OK,6,46,48,46,6,0.100677033,0.0167903003,0.0329063489,0.913685704,0.866416618,0.0695239956
175,OK,6,48,46,48,6,0.104088132,0.0172644002,0.0329080584,0.913376086,0.863003809,0.0693595133
176,OK,6,50,44,50,6,0.107756065,0.0177693892,0.0329084741,0.913048275,0.859335461,0.0691823356
177,OK,6.5,20,73.5,20,6.5,0.0770515344,0.0133759649,0.0328587156,0.915967547,0.89008975,0.0706564877
178,OK,6.5,22,71.5,22,6.5,0.0788137324,0.0136391747,0.0328644668,0.915788447,0.888321801,0.0705723783
179,OK,6.5,24,69.5,24,6.5,0.0806623183,0.0139137139,0.0328701135,0.915602197,0.886467568,0.0704840886
180,OK,6.5,26,67.5,26,6.5,0.0826040366,0.0142003793,0.0328756206,0.915408334,0.884520343,0.0703912863
181,OK,6.5,28,65.5,28,6.5,0.0846463721,0.0145000482,0.0328809461,0.91520635,0.882472682,0.0702936019
182,OK,6.5,30,63.5,30,6.5,0.0867976554,0.0148136899,0.03288604,0.914995687,0.880316305,0.0701906229
183,OK,6.5,32,61.5,32,6.5,0.0890671886,0.0151423782,0.0328908431,0.914775734,0.878041968,0.0700818877
184,OK,6.5,34,59.5,34,6.5,0.0914653942,0.0154873069,0.0328952846,0.914545816,0.875639321,0.0699668774
185,OK,6.5,36,57.5,36,6.5,0.0940039924,0.0158498074,0.0328992802,0.914305186,0.873096727,0.0698450068
186,OK,6.5,38,55.5,38,6.5,0.0966962131,0.0162313706,0.0329027285,0.914053016,0.870401058,0.0697156131
