Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
246,OK,8.5,30,56.5,30,8.5,0.11309914,0.0437833108,0.0268299343,0.70069431,0.860070893,0.132180878
247,OK,8.5,32,54.5,32,8.5,0.11624711,0.0431687626,0.0272215636,0.711949342,0.856531293,0.12794577
248,OK,8.5,34,52.5,34,8.5,0.11958762,0.0427116395,0.0275653982,0.721996422,0.852846947,0.124159761
249,OK,8.5,36,50.5,36,8.5,0.123139595,0.0423968197,0.0278685849,0.731001701,0.848991784,0.120749877
250,OK,8.5,38,48.5,38,8.5,0.126924868,0.0422126006,0.028136833,0.739102144,0.844938261,0.117656631
251,OK,8.5,40,46.5,40,8.5,0.130968664,0.0421502186,0.0283747033,0.746411255,0.840656591,0.114830965
252,OK,8.5,42,44.5,42,8.5,0.13530023,0.0422034889,0.0285858239,0.753023547,0.836113902,0.112231933
253,OK,8.5,44,42.5,44,8.5,0.13995363,0.0423685572,0.0287730527,0.759018018,0.831273271,0.109824902
254,OK,8.5,46,40.5,46,8.5,0.144968768,0.0426437517,0.028938594,0.764460879,0.826092587,0.107580149
255,OK,8.5,48,38.5,48,8.5,0.150392704,0.0430295345,0.0290840782,0.769407686,0.820523164,0.105471722
256,OK,8.5,50,36.5,50,8.5,0.156281343,0.0435285542,0.0292106106,0.773905004,0.814507987,0.103476504
257,OK,9,20,66,20,9,0.105863529,0.0525718036,0.0237370155,0.615872508,0.870399423,0.16358644
258,OK,9,22,64,22,9,0.108408026,0.0506910101,0.0245585297,0.637350928,0.86703341,0.1551868
259,OK,9,24,62,24,9,0.111095403,0.0491334472,0.025256617,0.656006354,0.863647945,0.147998992
260,OK,9,26,60,26,9,0.11393385,0.0478542851,0.0258541195,0.672313332,0.860211994,0.141786197
261,OK,9,28,58,28,9,0.11693402,0.0468160497,0.0263690623,0.686652476,0.856696881,0.136365352
262,OK,9,30,56,30,9,0.120108875,0.0459879871,0.0268156765,0.699330491,0.85307541,0.131593473
263,OK,9,32,54,32,9,0.123473716,0.0453451891,0.0272052225,0.710595877,0.849321022,0.127357682
264,OK,9,34,52,34,9,0.127046336,0.0448677252,0.0275466395,0.720651162,0.845406982,0.123567886
265,OK,9,36,50,36,9,0.130847311,0.0445398771,0.0278470397,0.729662382,0.841305605,0.120151383
266,OK,9,38,48,38,9,0.134900401,0.0443495092,0.0281120896,0.737766426,0.836987464,0.11704883
267,OK,9,40,46,40,9,0.139233082,0.0442875749,0.028346296,0.745076751,0.832420572,0.11421122
268,OK,9,42,44,42,9,0.143877247,0.0443477494,0.028553222,0.751687818,0.827569479,0.111597566
269,OK,9,44,42,44,9,0.148870079,0.0445261779,0.028735645,0.757678565,0.82239422,0.109173115
270,OK,9,46,40,46,9,0.154255188,0.0448213329,0.0288956708,0.763115118,0.816849081,0.106907934
271,OK,9,48,38,48,9,0.160084061,0.0452339775,0.0290348085,0.768052914,0.810881065,0.104775772
272,OK,9,50,36,50,9,0.166417936,0.0457672378,0.0291540131,0.772538356,0.80442798,0.102753099
273,OK,9.5,20,65.5,20,9.5,0.111996987,0.0550349005,0.0237261887,0.614473492,0.864276786,0.16292645
274,OK,9.5,22,63.5,22,9.5,0.114700931,0.0530723963,0.0245467751,0.635964373,0.860752254,0.154553106
275,OK,9.5,24,61.5,24,9.5,0.117558053,0.0514467529,0.0252436614,0.654634011,0.857198245,0.147383396
276,OK,9.5,26,59.5,26,9.5,0.120577216,0.050111551,0.0258396864,0.670955329,0.853583055,0.141182345
277,OK,9.5,28,57.5,28,9.5,0.123769932,0.0490279388,0.0263528654,0.685307935,0.849877159,0.135768176
278,OK,9.5,30,55.5,30,9.5,0.127150203,0.0481640086,0.0267974133,0.697997918,0.846052338,0.1309988
279,OK,9.5,32,53.5,32,9.5,0.130734564,0.0474939117,0.0271845676,0.709273418,0.842080821,0.126761951
280,OK,9.5,34,51.5,34,9.5,0.134542255,0.0469969733,0.0275232371,0.719336745,0.837934458,0.122967949
281,OK,9.5,36,49.5,36,9.5,0.138595543,0.0466569079,0.0278204956,0.72835381,0.833583909,0.119544346
282,OK,9.5,38,47.5,38,9.5,0.14292016,0.0464611739,0.0280819621,0.736461427,0.828997823,0.116431937
283,OK,9.5,40,45.5,40,9.5,0.147545892,0.0464004682,0.0283120849,0.743772994,0.824141964,0.113581748
284,OK,9.5,42,43.5,42,9.5,0.152507342,0.0464683525,0.0285143556,0.750382917,0.81897824,0.110952738
285,OK,9.5,44,41.5,44,9.5,0.157844893,0.0466610008,0.0286914645,0.756370067,0.813463576,0.108510012
286,OK,9.5,46,39.5,46,9.5,0.163605953,0.0469770631,0.0288454107,0.76180048,0.807548563,0.106223405
287,OK,9.5,48,37.5,48,9.5,0.169846549,0.0474176411,0.0289775722,0.766729467,0.8011758,0.104066334
288,OK,9.5,50,35.5,50,9.5,0.176633385,0.0479863856,0.0290887421,0.771203262,0.794277787,0.102014821
289,OK,10,20,65,20,10,0.118151715,0.057463755,0.0237127199,0.613106901,0.858135519,0.162260787
290,OK,10,22,63,22,10,0.121016551,0.0554215084,0.0245321268,0.634609556,0.854451275,0.153913357
291,OK,10,24,61,24,10,0.124045039,0.0537294395,0.0252275558,0.653292802,0.850727357,0.146761411
292,OK,10,26,59,26,10,0.127246732,0.0523396082,0.0258218393,0.669627943,0.846931379,0.140571788
293,OK,10,28,57,28,10,0.130634019,0.0512118399,0.0263329798,0.683993582,0.843032949,0.135163973
294,OK,10,30,55,30,10,0.134221967,0.0503131176,0.0267751722,0.696695195,0.839002807,0.130396753
295,OK,10,32,53,32,10,0.138028368,0.0496166906,0.0271596288,0.707980545,0.834811947,0.126158464
296,OK,10,34,51,34,10,0.142073944,0.0491011715,0.0274952237,0.718051725,0.830430774,0.122359823
297,OK,10,36,49,36,10,0.146382686,0.0487497366,0.0277889886,0.727074512,0.825828264,0.118928628
298,OK,10,38,47,38,10,0.150982344,0.0485494654,0.0280464906,0.735185636,0.8209711,0.115805795
299,OK,10,40,45,40,10,0.155905064,0.0484908248,0.0282721146,0.742498432,0.815822752,0.112942373
300,OK,10,42,43,42,10,0.161188218,0.0485672905,0.0284692751,0.749107246,0.810342433,0.110297247
301,OK,10,44,41,44,10,0.166875461,0.0487750955,0.0286405687,0.755090875,0.80448389,0.10783536
302,OK,10,46,39,46,10,0.173018083,0.0491131004,0.0287878799,0.760515257,0.798193952,0.105526293
303,OK,10,48,37,48,10,0.179676746,0.049582786,0.0289124466,0.765435575,0.791410714,0.103343098
304,OK,10,50,35,50,10,0.18692374,0.0501883751,0.0290148888,0.769897887,0.784061269,0.101261311
