Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
244,OK,8.5,26,63,26,8.5,0.108313903,0.0325852153,0.0292901835,0.778686438,0.862395893,0.107522891
245,OK,8.5,28,61,28,8.5,0.111088491,0.032097052,0.0295700976,0.787828543,0.859341391,0.10437877
246,OK,8.5,30,59,30,8.5,0.114018143,0.0317598069,0.0298084522,0.795726068,0.856173383,0.101646143
247,OK,8.5,32,57,32,8.5,0.117116747,0.0315508117,0.0300131669,0.80260058,0.852870064,0.0992432572
248,OK,8.5,34,55,34,8.5,0.120400048,0.0314532545,0.0301901702,0.808623885,0.849409759,0.0971074477
249,OK,8.5,36,53,36,8.5,0.12388593,0.0314547211,0.0303439455,0.813930899,0.845770101,0.0951898283
250,OK,8.5,38,51,38,8.5,0.127594767,0.0315461824,0.0304779038,0.818628768,0.841927305,0.0934516155
251,OK,8.5,40,49,40,8.5,0.13154986,0.0317212921,0.0305946401,0.822803428,0.837855475,0.0918615231
252,OK,8.5,42,47,42,8.5,0.135777979,0.0319759034,0.0306961115,0.826524392,0.833525883,0.0903938803
253,OK,8.5,44,45,44,8.5,0.140310045,0.0323077473,0.0307837595,0.829848273,0.828906167,0.0890272426
254,OK,8.5,46,43,46,8.5,0.145181974,0.0327162335,0.0308585924,0.83282142,0.823959403,0.0877433413
255,OK,8.5,48,41,48,8.5,0.150435746,0.033202353,0.0309212357,0.835481899,0.818642986,0.086526266
256,OK,8.5,50,39,50,8.5,0.156120763,0.0337686691,0.0309719583,0.837860981,0.812907244,0.0853618051
257,OK,9,20,68.5,20,9,0.106873142,0.0370798358,0.0280669958,0.739242954,0.865059839,0.120268407
258,OK,9,22,66.5,22,9,0.109403075,0.035848071,0.0285529811,0.754308366,0.86204392,0.115071275
259,OK,9,24,64.5,24,9,0.112064782,0.034910474,0.0289509931,0.766929744,0.858984201,0.110741905
260,OK,9,26,62.5,26,9,0.114868187,0.0342070666,0.0292817183,0.777627182,0.85585007,0.107077144
261,OK,9,28,60.5,28,9,0.117824823,0.0336941871,0.0295599093,0.786786076,0.852615243,0.103930234
262,OK,9,30,58.5,30,9,0.12094787,0.0333397525,0.029796276,0.794696717,0.849255829,0.101192861
263,OK,9,32,56.5,32,9,0.124252307,0.033120031,0.0299987179,0.80158111,0.84574895,0.0987834726
264,OK,9,34,54.5,34,9,0.127755131,0.033017431,0.0301731367,0.807611421,0.842071705,0.096639516
265,OK,9,36,52.5,36,9,0.131475666,0.0330189757,0.0303239822,0.812922855,0.838200324,0.0947121504
266,OK,9,38,50.5,38,9,0.135435941,0.0331152462,0.030454624,0.81762278,0.834109407,0.0929625838
267,OK,9,40,48.5,40,9,0.139661168,0.0332996481,0.0305676073,0.821797306,0.829771195,0.0913594748
268,OK,9,42,46.5,42,9,0.144180339,0.0335679088,0.0306648285,0.825516063,0.8251548,0.0898770533
269,OK,9,44,44.5,44,9,0.149026967,0.0339177438,0.0307476564,0.828835747,0.820225343,0.0884937298
270,OK,9,46,42.5,46,9,0.154240006,0.0343486545,0.0308170106,0.831802747,0.814942947,0.0871910411
271,OK,9,48,40.5,48,9,0.159865028,0.0348618322,0.0308734096,0.834455127,0.809261524,0.0859528253
272,OK,9,50,38.5,50,9,0.165955703,0.0354601589,0.0309169914,0.83682412,0.803127264,0.0847645506
273,OK,9.5,20,68,20,9.5,0.112952559,0.0388129322,0.0280590164,0.738132733,0.858988397,0.119810608
274,OK,9.5,22,66,22,9.5,0.115636794,0.0375240448,0.028543782,0.753228615,0.855819396,0.114619408
275,OK,9.5,24,64,24,9.5,0.118461806,0.0365426815,0.0289403279,0.765875214,0.852597838,0.1102923
276,OK,9.5,26,62,26,9.5,0.121438231,0.0358062598,0.0292693363,0.776593227,0.849292405,0.106626956
277,OK,9.5,28,60,28,9.5,0.124578432,0.0352692071,0.0295455499,0.785768623,0.845875989,0.103477137
278,OK,9.5,30,58,30,9.5,0.127896558,0.0348980315,0.0297796612,0.7936922,0.842323751,0.100734856
279,OK,9.5,32,56,32,9.5,0.131408698,0.0346679634,0.0299795462,0.800586386,0.838611726,0.0983187612
280,OK,9.5,34,54,34,9.5,0.135133125,0.0345606517,0.0301510765,0.806623697,0.834715768,0.0961664071
281,OK,9.5,36,52,36,9.5,0.139090624,0.0345625753,0.0302986651,0.811939611,0.830610678,0.0942289943
282,OK,9.5,38,50,38,9.5,0.143304911,0.0346639415,0.0304256367,0.816641715,0.826269418,0.0924677169
283,OK,9.5,40,48,40,9.5,0.147803146,0.0348579233,0.030534482,0.820816281,0.821662336,0.090851171
284,OK,9.5,42,46,42,9.5,0.152616582,0.0351401379,0.0306270326,0.824533058,0.816756348,0.0893534778
285,OK,9.5,44,44,44,9.5,0.157781368,0.035508303,0.0307045785,0.827848815,0.811514013,0.0879528914
286,OK,9.5,46,42,46,9.5,0.163339556,0.0359620305,0.030767945,0.830809977,0.805892457,0.0866307395
287,OK,9.5,48,40,48,9.5,0.169340369,0.0365027346,0.0308175359,0.833454606,0.799842049,0.0853705899
288,OK,9.5,50,38,50,9.5,0.175841824,0.0371336431,0.0308533496,0.835813893,0.793304777,0.0841575676
289,OK,10,20,67.5,20,10,0.119043623,0.0405221219,0.0280478648,0.737048439,0.852908479,0.119348446
290,OK,10,22,65.5,22,10,0.12188321,0.0391771689,0.0285311801,0.752174023,0.849585578,0.11416317
291,OK,10,24,63.5,24,10,0.124872699,0.0381528759,0.0289260255,0.764845265,0.846201243,0.109838276
292,OK,10,26,61.5,26,10,0.128023443,0.0373841162,0.029253077,0.775583425,0.842723447,0.106172262
293,OK,10,28,59.5,28,10,0.131348652,0.0368234472,0.0295270623,0.784775022,0.839124252,0.103019406
294,OK,10,30,57.5,30,10,0.134863457,0.0364360007,0.0297586542,0.792711337,0.835377854,0.100272048
295,OK,10,32,55.5,32,10,0.138585074,0.0361959937,0.029955702,0.799615208,0.831459189,0.0978490325
296,OK,10,34,53.5,34,10,0.14253307,0.0360843366,0.0301240445,0.805659482,0.827342849,0.0956880193
297,OK,10,36,51.5,36,10,0.146729718,0.0360869812,0.0302680542,0.810979906,0.823002189,0.0937402458
298,OK,10,38,49.5,38,10,0.151200446,0.0361937775,0.0303910075,0.815684275,0.818408507,0.0919668861
299,OK,10,40,47.5,40,10,0.155974392,0.0363976817,0.030495337,0.819859017,0.813530229,0.0903364665
300,OK,10,42,45.5,42,10,0.161085106,0.0366942175,0.0305828044,0.823573993,0.808332045,0.0888229899
301,OK,10,44,43.5,44,10,0.166571417,0.0370811219,0.0306546165,0.826886043,0.802773919,0.0874045417
302,OK,10,46,41.5,46,10,0.17247852,0.0375581377,0.0307114979,0.829841623,0.796809931,0.0860622252
303,OK,10,48,39.5,48,10,0.178859349,0.0381269253,0.0307537309,0.832478789,0.790386865,0.0847793193
304,OK,10,50,37.5,50,10,0.185776327,0.0387910862,0.0307811664,0.834828688,0.783442447,0.083540581
305,OK,10,30,57.5,30,10,0.134863457,0.0364360006,0.0297586539,0.792711337,0.835377854,0.100272048
